SLURM NODE: kn083
[I 2026-03-01 05:47:25,785] Using an existing study with name 'Ohsumed-Sliding_windows' instead of creating a new one.
Unbound optimization already completed.

[UPDATE] Unbound limits: {'batch_size': (np.int64(64), np.int64(128)), 'window_size': (np.int64(2), np.int64(4)), 'attention_heads': (np.int64(2), np.int64(6)), 'hidden_dimension': (np.int64(32), np.int64(64)), 'number_of_hidden_layers': (np.int64(0), np.int64(2)), 'dropout_rate': (np.float64(0.2), np.float64(0.4)), 'learning_rate': (np.float64(0.0001), np.float64(0.001)), 'weight_decay': (np.float64(1e-06), np.float64(0.001))}
[I 2026-03-01 05:47:26,798] Using an existing study with name 'Ohsumed-Sliding_windows-unbound' instead of creating a new one.
Last trial state: 0
Enqueuing hyper-parameters: {'batch_size': 96, 'window_size': 4, 'attention_heads': 2, 'hidden_dimension': 48, 'number_of_hidden_layers': 1, 'dropout_rate': 0.20929008254399956, 'learning_rate': 0.0004050837781329676, 'weight_decay': 3.247673570627449e-06}
[I 2026-03-03 18:26:50,960] Trial 69 finished with value: 0.6479658877324934 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 32, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38817571226311165, 'learning_rate': 0.00041761335002133744, 'weight_decay': 3.554874365918528e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 19:29:52,996] Trial 70 finished with value: 0.6528383436821845 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 36, 'number_of_hidden_layers': 1, 'dropout_rate': 0.39915182554514844, 'learning_rate': 0.00020942913120107937, 'weight_decay': 7.295384775372714e-06}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 20:30:42,658] Trial 71 finished with value: 0.6549371478687521 and parameters: {'batch_size': 120, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 44, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38446734238681457, 'learning_rate': 0.00025931699705291933, 'weight_decay': 2.970852365186557e-06}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 21:33:36,191] Trial 72 finished with value: 0.6400079852902147 and parameters: {'batch_size': 128, 'window_size': 3, 'attention_heads': 4, 'hidden_dimension': 41, 'number_of_hidden_layers': 1, 'dropout_rate': 0.379520295438255, 'learning_rate': 0.00018915800568731226, 'weight_decay': 7.534294621218178e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 22:38:00,874] Trial 73 finished with value: 0.6637784969599284 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 32, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37339817091038907, 'learning_rate': 0.00013941537699517764, 'weight_decay': 1.788828929761658e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-03 23:40:40,089] Trial 74 finished with value: 0.6494768251483375 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 5, 'hidden_dimension': 39, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3116864693521015, 'learning_rate': 0.00015147692950814198, 'weight_decay': 2.98443740037806e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-04 00:42:08,503] Trial 75 finished with value: 0.6377030992797121 and parameters: {'batch_size': 120, 'window_size': 4, 'attention_heads': 2, 'hidden_dimension': 42, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3844675024025236, 'learning_rate': 0.0005215678581980558, 'weight_decay': 2.5992419461555565e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-04 01:48:49,866] Trial 76 finished with value: 0.6464863663476814 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 4, 'hidden_dimension': 35, 'number_of_hidden_layers': 1, 'dropout_rate': 0.37575812280164955, 'learning_rate': 0.00010445275673335857, 'weight_decay': 2.1396022801292958e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-04 02:53:41,287] Trial 77 finished with value: 0.6378800520717676 and parameters: {'batch_size': 120, 'window_size': 2, 'attention_heads': 5, 'hidden_dimension': 34, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3967684036865209, 'learning_rate': 0.00012630986209880317, 'weight_decay': 3.3936546041096894e-06}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-04 03:53:29,822] Trial 78 finished with value: 0.6156518170786793 and parameters: {'batch_size': 128, 'window_size': 2, 'attention_heads': 2, 'hidden_dimension': 35, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3987508502433589, 'learning_rate': 0.0003882807886166507, 'weight_decay': 7.840263314765908e-05}. Best is trial 62 with value: 0.667901600295518.
[I 2026-03-04 05:02:37,257] Trial 79 finished with value: 0.6490806507159048 and parameters: {'batch_size': 128, 'window_size': 4, 'attention_heads': 2, 'hidden_dimension': 36, 'number_of_hidden_layers': 0, 'dropout_rate': 0.2306526040092201, 'learning_rate': 0.00012595075706373277, 'weight_decay': 1.5940904294124058e-06}. Best is trial 62 with value: 0.667901600295518.
slurmstepd: error: *** JOB 2303090 ON kn083 CANCELLED AT 2026-03-04T05:47:16 DUE TO TIME LIMIT ***
